"inst","name","city","uint"
"EMPTY","Laks V. S. Lakshmanan","Oxford","1.702127659574468"
"EMPTY","Fernando Silva Parreiras","Aberdeen","1.702127659574468"
"USA London Imperial College, London, United Kingdom","Emmanuel Waller","London","1.702127659574468"
"EMPTY","Cong Yu 0001","Oxford","1.702127659574468"
"CSIRO, Hobart, Australia","Heiko Mller 0001","Hobart","1.702127659574468"
"University of Manchester, Manchester, United Kingdom","EMPTY","EMPTY","1.702127659574468"
"Birkbeck, University of London","Andrea Cal","EMPTY","1.702127659574468"
"School of Informatics, University of Edinburgh, 2 Buccleuch Place, Edinburgh, EH8 9LW, UK. E-mail: sgoolnik@gmail.com","Mario Antonioletti","Edinburgh","1.702127659574468"
"School of Mathematics and Statistics, Newcastle University, Newcastle upon Tyne NE1 7RU, UK","Alexander B. Romanovsky","EMPTY","1.702127659574468"
"Microsoft","Florian Funke 0001","EMPTY","1.702127659574468"
"EMPTY","Alexandra Poulovassilis","Nicosia","1.702127659574468"
"EMPTY","Paolo Papotti","EMPTY","1.702127659574468"
"UK Oracle Corporation, London, United Kingdom","EMPTY","London","1.702127659574468"
"EMPTY","Christopher Stoughton","Grays","1.702127659574468"
"Department of Statistics, University of Oxford, OX1 3TG, UK","Tim Kraska","Oxford","1.702127659574468"
"AT&T Labs-Research, Florham Park, NJ, USA","Thomas Roelleke","EMPTY","1.702127659574468"
"USA London Imperial College, London, United Kingdom","Emmanuel Waller","EMPTY","1.702127659574468"
"EMPTY","Giovanna Guerrini","EMPTY","1.702127659574468"
"EMPTY","Andreas Pieris","London","1.702127659574468"
"University of Southampton, Southampton, UK","Carole A. Goble","EMPTY","1.702127659574468"
"EMPTY","Bertram Ludscher","Edinburgh","1.702127659574468"
"University of Kent","J. Eliot B. Moss","Chatham Maritime","1.702127659574468"
"School of Mathematics and Statistics, Newcastle University, Newcastle upon Tyne NE1 7RU, UK","Brian Randell","Newcastle upon Tyne","1.702127659574468"
"Microsoft","Ani Thakar","Grays","1.702127659574468"
"EMPTY","Ren Mller 0001","EMPTY","1.702127659574468"
"EMPTY","EMPTY","Darmstadt","1.702127659574468"
"University of Edinburgh, Edinburgh, United Kingdom","James Cheney","Edinburgh","1.702127659574468"
"Oracle Corp, Thames Valley Park, Reading, UK","Norman W. Paton","EMPTY","1.702127659574468"
"CNR, ITIA, Viale Lombardia 20, 20131 Milano, Italy","EMPTY","EMPTY","1.702127659574468"
"UCL Interaction Centre, University College London, Remax House, 31-32 Alfred Place, London WC1E 7DP, United Kingdom","Vassilis Christophides","EMPTY","1.702127659574468"
"University of Manchester","Carole A. Goble","EMPTY","1.702127659574468"
"EMPTY","Peter Buneman","Ambler","1.702127659574468"
"EMPTY","Yu Xu","London","1.702127659574468"
"INRIA Futurs, 91405 Orsay, France","Alexander B. Romanovsky","EMPTY","1.702127659574468"
"EMPTY","Nello Cristianini","Saint-Étienne-du-Rouvray","1.702127659574468"
"University of Manchester, Manchester, UK","Brian J. Read","EMPTY","1.702127659574468"
"EMPTY","Lus E. T. Rodrigues","Newcastle upon Tyne","1.702127659574468"
"Department of Electrical Engineering, University of Washington, Seattle, WA","EMPTY","Seattle","1.702127659574468"
"University of Milano, Milano, Italy","EMPTY","EMPTY","1.702127659574468"
"Semmle Ltd., Oxford, United Kingdom","EMPTY","EMPTY","1.702127659574468"
"University of Manchester, Manchester, UK","Susan Malaika","EMPTY","1.702127659574468"
"Department of Statistics, University of Oxford, OX1 3TG, UK","David Koop","EMPTY","1.702127659574468"
"Department of Statistics, University of Oxford, OX1 3TG, UK","Dennis E. Shasha","Oxford","1.702127659574468"
"EMPTY","David B. Lomet","Newcastle upon Tyne","1.702127659574468"
"University of Edinburgh, Edinburgh, United Kngdm","Ioannis Koltsidas","EMPTY","1.702127659574468"
"EMPTY","Andrew Eisenberg","Reading","1.702127659574468"
"Oxford University, Oxford, United Kngdm","Alan Jeffrey","Oxford","1.702127659574468"
"EMPTY","Alun D. Preece","Aberdeen","1.702127659574468"
"School of Mathematics and Statistics, Newcastle University, Newcastle upon Tyne NE1 7RU, UK","Cliff B. Jones","EMPTY","1.702127659574468"
"University of Athens (NKUA), Athens, Greece","Thomas Heinis","EMPTY","1.702127659574468"
"Indianna University School of Informatics and Center for Information Science and Technology, Temple University","Peter Buneman","Ambler","1.702127659574468"
"Microsoft Research, Cambridge, UK","Fabian M. Suchanek","Cambridge","1.702127659574468"
"University of Edinburgh","Luc Moreau 0001","EMPTY","1.702127659574468"
"University of Edinburgh, Edinburgh, United Kingdom","Ioannis Koltsidas","EMPTY","1.702127659574468"
"EMPTY","EMPTY","Saint-Étienne-du-Rouvray","1.702127659574468"
"University of Manchester, Manchester, UK","Robin McEntire","Manchester","1.702127659574468"
"University of Manchester","Bertram Ludscher","Manchester","1.702127659574468"
"EMPTY","Alexander B. Romanovsky","Redmond","1.702127659574468"
"EMPTY","Uwe Amann","EMPTY","1.702127659574468"
"EMPTY","Alan Jeffrey","EMPTY","1.702127659574468"
"EMPTY","Michael J. Zwilling","EMPTY","1.702127659574468"
"Semmle Ltd., Oxford, United Kingdom","Damien Sereni","Oxford","1.702127659574468"
"ETH Zurich, Zurich, Switzerland","Thomas Heinis","EMPTY","1.702127659574468"
"University of Bristol, Bristol, United Kingdom","Florent Nicart","Bristol","1.702127659574468"
"CSIRO, Hobart, Australia","James Cheney","Hobart","1.702127659574468"
"The University of Manchester, Manchester, UK","EMPTY","EMPTY","1.702127659574468"
"Oxford University, Oxford, United Kingdom","Dan Olteanu","Oxford","1.702127659574468"
"EMPTY","Maurizio Lenzerini","Currie","1.702127659574468"
"EMPTY","Dennis E. Shasha","EMPTY","1.702127659574468"
"EMPTY","Jeff Z. Pan","EMPTY","1.702127659574468"
"EMPTY","Dennis E. Shasha","Oxford","1.702127659574468"
"Oxford University, Oxford, United Kingdom","Philippa Gardner","EMPTY","1.702127659574468"
"Department of Statistics, University of Oxford, OX1 3TG, UK","Andrea Cal","EMPTY","1.702127659574468"
"Microsoft","Peter Z. Kunszt","EMPTY","1.702127659574468"
"University of Edinburgh","Bertram Ludscher","EMPTY","1.702127659574468"
"EMPTY","Robert Stevens 0001","EMPTY","1.702127659574468"
"Department of Computer Science, The University of Liverpool, Ashton Street, L69 3BX Liverpool, UK","Paul O'Brien 0001","Liverpool","1.702127659574468"
"University of Aberdeen, Computing Science, Aberdeen, UK","Jakob Henriksson","EMPTY","1.702127659574468"
"University of Manchester, Manchester, UK","David De Roure","EMPTY","1.702127659574468"
"EMPTY","Henry F. Korth","Newcastle upon Tyne","1.702127659574468"
"School of Mathematics, Manchester University, Manchester, M13 9PL, UK","EMPTY","EMPTY","1.702127659574468"
"Semmle Ltd., Oxford, United Kingdom","Oege de Moor","EMPTY","1.702127659574468"
"University of Manchester, Manchester, UK","Brian J. Read","Manchester","1.702127659574468"
"University of London, London","Mounia Lalmas","EMPTY","1.702127659574468"
"University of Michigan, Ann Arbor, MI","Peter Buneman","EMPTY","1.702127659574468"
"University of Aberdeen, United Kingdom","Robert Mark Greenwood","EMPTY","1.702127659574468"
"UCL Interaction Centre, University College London, Remax House, 31-32 Alfred Place, London WC1E 7DP, United Kingdom","Jayavel Shanmugasundaram","London","1.702127659574468"
"The University of Manchester, Manchester, UK","EMPTY","Manchester","1.702127659574468"
"EMPTY","Tijl De Bie","Bristol","1.702127659574468"
"University of Oxford","Thomas Lukasiewicz","Oxford","1.702127659574468"
"EMPTY","Sebastiaan J. van Schaik","EMPTY","1.702127659574468"
"Microsoft","Gavin M. Bierman","Grays","1.702127659574468"
"School of Mathematics and Statistics, Newcastle University, Newcastle upon Tyne NE1 7RU, UK","EMPTY","Newcastle upon Tyne","1.702127659574468"
"University of Edinburgh, Edinburgh, UK","Norman W. Paton","Edinburgh","1.702127659574468"
"EMPTY","Raghunath Othayoth Nambiar","Grays","1.702127659574468"
"Oxford University, Oxford, United Kingdom","Giovanna Guerrini","EMPTY","1.702127659574468"
"EMPTY","EMPTY","Philadelphia","1.6956521739130435"
"Department of Statistics, University of Oxford, OX1 3TG, UK","EMPTY","Oxford","1.6956521739130435"
"Department of Statistics, University of Oxford, OX1 3TG, UK","EMPTY","EMPTY","1.6956521739130435"
"EMPTY","Peter Buneman","Philadelphia","1.6956521739130435"
"EMPTY","Ioannis Koltsidas","EMPTY","1.6808510638297873"
"EMPTY","EMPTY","Redmond","1.6808510638297873"
"EMPTY","Heiko Mller 0001","Hobart","1.6808510638297873"
"University of Edinburgh","Peter Buneman","EMPTY","1.6808510638297873"
"EMPTY","Jianzhong Li 0001","EMPTY","1.6808510638297873"
"Sy Syms School of Business, Yeshiva University, 500 West 185th Street, New York, NY 10033, USA","EMPTY","EMPTY","1.6808510638297873"
"Microsoft Research, One Microsoft Way, Redmond, WA 98052, USA","EMPTY","EMPTY","1.6808510638297873"
"EMPTY","Stratis Viglas","Madison","1.6808510638297873"
"EMPTY","Goetz Graefe","Grays","1.6808510638297873"
"EMPTY","Stratis Viglas","San Jose","1.6808510638297873"
"Microsoft","Raghu Ramakrishnan","EMPTY","1.6808510638297873"
"University of Edinburgh, Edinburgh, United Kingdom","Peter Buneman","EMPTY","1.6808510638297873"
"EMPTY","Ioannis Koltsidas","Edinburgh","1.6808510638297873"
"EMPTY","Bertram Ludscher","Manchester","1.6808510638297873"
"EMPTY","Luc Moreau 0001","EMPTY","1.6808510638297873"
"Microsoft","Hongfei Guo","EMPTY","1.6808510638297873"
"Microsoft","Alexander S. Szalay","EMPTY","1.6808510638297873"
"EMPTY","Jiewen Huang","EMPTY","1.6808510638297873"
"EMPTY","Sam Lindley","EMPTY","1.6808510638297873"
"University of Manchester, Manchester, UK","Carole A. Goble","EMPTY","1.6808510638297873"
"NetXen, Inc., Santa Clara, CA, USA","Stratis Viglas","EMPTY","1.6808510638297873"
"EMPTY","Norman W. Paton","EMPTY","1.6808510638297873"
"Microsoft","Raghu Ramakrishnan","Grays","1.6808510638297873"
"EMPTY","Alexander S. Szalay","Grays","1.6808510638297873"
"UCL Interaction Centre, University College London, Remax House, 31-32 Alfred Place, London WC1E 7DP, United Kingdom","Mark Levene","EMPTY","1.6808510638297873"
"EMPTY","Peter Buneman","Hobart","1.6808510638297873"
"Microsoft Research, One Microsoft Way, Redmond, WA 98052, USA","EMPTY","Redmond","1.6808510638297873"
"EMPTY","Hongfei Guo","EMPTY","1.6808510638297873"
"Microsoft","Alexander S. Szalay","Grays","1.6808510638297873"
"EMPTY","Mark Levene","EMPTY","1.6808510638297873"
"EMPTY","Raghu Ramakrishnan","EMPTY","1.6808510638297873"
"Microsoft","Jim Gray 0001","EMPTY","1.6808510638297873"
"EMPTY","Thomas Neumann 0001","EMPTY","1.6808510638297873"
"Microsoft","Jonathan Goldstein","EMPTY","1.6808510638297873"
"The Wharton School, University of Pennsylvania, Philadelphia, PA","EMPTY","EMPTY","1.6808510638297873"
"EMPTY","Ian T. Foster","Southampton","1.6808510638297873"
"EMPTY","Jianzhong Li 0001","Edinburgh","1.6808510638297873"
"EMPTY","EMPTY","Orsay","1.6808510638297873"
"Department of Statistics, University of Oxford, OX1 3TG, UK","Dan Olteanu","Oxford","1.6808510638297873"
"EMPTY","Raghu Ramakrishnan","Grays","1.6808510638297873"
"EMPTY","Sihem Amer-Yahia","EMPTY","1.6808510638297873"
"EMPTY","EMPTY","Seattle","1.6808510638297873"
"Microsoft","Jim Gray 0001","Grays","1.6808510638297873"
"EMPTY","Henry F. Korth","EMPTY","1.6808510638297873"
"EMPTY","Jim Gray 0001","EMPTY","1.6808510638297873"
"EMPTY","EMPTY","Iraklion","1.6808510638297873"
"EMPTY","Goetz Graefe","EMPTY","1.6808510638297873"
"EMPTY","Per-ke Larson","Grays","1.6808510638297873"
"EMPTY","Mark Levene","London","1.6808510638297873"
"EMPTY","EMPTY","Milan","1.6808510638297873"
"Cornell University","EMPTY","EMPTY","1.6808510638297873"
"The Wharton School, University of Pennsylvania, Philadelphia, PA","EMPTY","Philadelphia","1.6808510638297873"
"EMPTY","Sihem Amer-Yahia","London","1.6808510638297873"
"Microsoft","Goetz Graefe","Grays","1.6808510638297873"
"EMPTY","Thomas Heinis","EMPTY","1.6808510638297873"
"University of Edinburgh, Edinburgh, United Kingdom","Jianzhong Li 0001","Edinburgh","1.6808510638297873"
"EMPTY","Jim Gray 0001","Grays","1.6808510638297873"
"University of Edinburgh","Peter Buneman","Edinburgh","1.6808510638297873"
"EMPTY","Stratis Viglas","Seattle","1.6808510638297873"
"EMPTY","Sam Lindley","Edinburgh","1.6808510638297873"
"EMPTY","Jonathan Goldstein","Grays","1.6808510638297873"
"EMPTY","Leo Giakoumakis","Grays","1.6808510638297873"
"University of Edinburgh, Edinburgh, United Kingdom","Peter Buneman","Edinburgh","1.6808510638297873"
"EMPTY","Jiewen Huang","Oxford","1.6808510638297873"
"EMPTY","Norman W. Paton","Manchester","1.6808510638297873"
"EMPTY","Ian T. Foster","EMPTY","1.6808510638297873"
"DFKI, Stuhlsatzenhausweg 3, 66123 Saarbrücken, Germany","EMPTY","EMPTY","1.6808510638297873"
"INRIA Futurs, 91405 Orsay, France","EMPTY","Orsay","1.6808510638297873"
"EMPTY","EMPTY","Aberdeen","1.6808510638297873"
"EMPTY","EMPTY","Saarbrücken","1.6808510638297873"
"EMPTY","James Cheney","Hobart","1.6808510638297873"
"EMPTY","Vassilis Christophides","EMPTY","1.6808510638297873"
"EMPTY","EMPTY","New York","1.6808510638297873"
"The Wharton School, University of Pennsylvania, Philadelphia, PA","Peter Buneman","EMPTY","1.6808510638297873"
"EMPTY","Jonathan Goldstein","EMPTY","1.6808510638297873"
"Cornell University","EMPTY","Ithaca","1.6808510638297873"
"EMPTY","Hongfei Guo","Grays","1.6808510638297873"
"Microsoft","Leo Giakoumakis","EMPTY","1.6808510638297873"
"EMPTY","EMPTY","Madison","1.6808510638297873"
"AT&T Labs-Research, Florham Park, NJ, USA","EMPTY","Florham Park","1.6808510638297873"
"EMPTY","Leo Giakoumakis","EMPTY","1.6808510638297873"
"The Wharton School, University of Pennsylvania, Philadelphia, PA","Peter Buneman","Philadelphia","1.6808510638297873"
"INRIA Futurs, 91405 Orsay, France","EMPTY","EMPTY","1.6808510638297873"
"Microsoft","Leo Giakoumakis","Grays","1.6808510638297873"
"UCL Interaction Centre, University College London, Remax House, 31-32 Alfred Place, London WC1E 7DP, United Kingdom","Mark Levene","London","1.6808510638297873"
"Microsoft","Jonathan Goldstein","Grays","1.6808510638297873"
"AT&T Labs-Research, Florham Park, NJ, USA","EMPTY","EMPTY","1.6808510638297873"
"School of Informatics, University of Edinburgh, 2 Buccleuch Place, Edinburgh, EH8 9LW, UK. E-mail: sgoolnik@gmail.com","Philip Bohannon","EMPTY","1.6808510638297873"
"Microsoft","Per-ke Larson","Grays","1.6808510638297873"
"Microsoft","Per-ke Larson","EMPTY","1.6808510638297873"
"EMPTY","Daniela Florescu","EMPTY","1.6808510638297873"
"NetXen, Inc., Santa Clara, CA, USA","Stratis Viglas","San Jose","1.6808510638297873"
"EMPTY","Alexander S. Szalay","EMPTY","1.6808510638297873"
"Sy Syms School of Business, Yeshiva University, 500 West 185th Street, New York, NY 10033, USA","EMPTY","New York","1.6808510638297873"
"University of Edinburgh, Edinburgh, United Kingdom","Jianzhong Li 0001","EMPTY","1.6808510638297873"
"EMPTY","Thomas Heinis","Zurich","1.6808510638297873"
"EMPTY","Suzanne M. Embury","EMPTY","1.6808510638297873"
"EMPTY","Per-ke Larson","EMPTY","1.6808510638297873"
"EMPTY","EMPTY","Ithaca","1.6808510638297873"
"University of Manchester, Manchester, UK","Carole A. Goble","Manchester","1.6808510638297873"
"Microsoft","Goetz Graefe","EMPTY","1.6808510638297873"
"EMPTY","Suzanne M. Embury","Manchester","1.6808510638297873"
"EMPTY","EMPTY","Hobart","1.6808510638297873"
"Microsoft","Hongfei Guo","Grays","1.6808510638297873"
"School of Informatics, University of Edinburgh, 2 Buccleuch Place, Edinburgh, EH8 9LW, UK. E-mail: sgoolnik@gmail.com","Philip Bohannon","Edinburgh","1.6808510638297873"
"DFKI, Stuhlsatzenhausweg 3, 66123 Saarbrücken, Germany","EMPTY","Saarbrücken","1.6808510638297873"
"EMPTY","Luc Moreau 0001","Southampton","1.6808510638297873"
"Department of Statistics, University of Oxford, OX1 3TG, UK","Dan Olteanu","EMPTY","1.6808510638297873"
"EMPTY","EMPTY","Zurich","1.6595744680851063"
"EMPTY","EMPTY","Southampton","1.6595744680851063"
"UCL Interaction Centre, University College London, Remax House, 31-32 Alfred Place, London WC1E 7DP, United Kingdom","Alexandra Poulovassilis","EMPTY","1.6595744680851063"
"EMPTY","Philip Bohannon","EMPTY","1.6595744680851063"
"EMPTY","Heiko Mller 0001","EMPTY","1.6595744680851063"
"EMPTY","Gerhard Weikum","EMPTY","1.6595744680851063"
"Signal Processing Laboratory, Department of Engineering, University of Cambridge, Cambridge, UK","Gavin M. Bierman","Cambridge","1.6595744680851063"
"UCL Interaction Centre, University College London, Remax House, 31-32 Alfred Place, London WC1E 7DP, United Kingdom","Alexandra Poulovassilis","London","1.6595744680851063"
